order_id,customer_id,order_date,country,category,product,quantity,unit_price,total_amount,status,payment_method,is_returned
ORD-007040,CUST-7989,01/12/2023,USA,ELECTRONICS,Bluetooth Speaker,7,£122.69,858.83,shipped,PayPal,No
ORD-017112,CUST-7448,2024-03-31,AUS,SPORTS,USB Hub,7,183.89,1287.23,cancelled,PayPal,0
ORD-009374,CUST-7644,01-13-2023,Germany,Sports ,Laptop Stand,6,282.38,2444.38,Delivered,Cash,no
ORD-036489,CUST-3186,31/03/2023,U.S.A,Sports,Wireless Headphones,7,£204.06,1428.42,Shipped,PayPal,No
ORD-048755,CUST-5850,13/04/2023,AUS,BOOKS,USB Hub,5,82.4,412.0,shipped,PayPal,False
ORD-003897,CUST-2627,2022-07-21,germany,home & garden,Backpack,9,$78.44,705.96,shipped,Cash,Y
ORD-028029,CUST-2244,2022-01-29,U.K.,BOOKS,Resistance Bands,8,128.01,1024.08,cancelled,Cash,True
ORD-005910,CUST-2174,2023-11-21,Australia,Books,Bluetooth Speaker,9,101.31,911.79,pending,Credit Card,Yes
ORD-015627,CUST-4646,"October 10, 2022",USA, clothing,Running Shoes,5,153.17,765.85,Pending,PayPal,TRUE
ORD-020382,CUST-5129,01-01-2023,germany,Home & Garden,Yoga Mat,1,"$1,032.25",1032.25,pending,Cash,FALSE
ORD-000124,CUST-1800,2024-01-14,Australia,BOOKS,Yoga Mat,6,$190.02,1140.12,pending,PayPal,False
ORD-017790,CUST-1749,27/10/2022,canada,Home and Garden,Bluetooth Speaker,0,87.37,0.0,delivered,Credit Card,Yes
ORD-032957,CUST-1154,24 Sep 2023,UK,BOOKS,LED Strip Lights,2,227.07,454.14,delivered,Cash,N
ORD-045767,CUST-0766,22/12/2023,germany,clothing ,Notebook Set,6,$236.82,1420.92,Pending,Credit Card,No
ORD-016771,CUST-3116,"February 19, 2022",CANADA,Clothing,Bluetooth Speaker,4,46.69,186.76,shipped,Credit Card,1
ORD-045475,CUST-4647,2023-01-25,DE,Clothing,Running Shoes,9,120.71,1086.39,Cancelled,PayPal,Y
ORD-027009,CUST-5958,"March 31, 2023",Canada,SPORTS,USB Hub,2,$181.87,363.74,pending,Credit Card,no
ORD-021095,CUST-3879,10/05/2023,germany,electronics,Water Bottle,4,41.66,166.64,DELIVERED,Bank Transfer,Y
ORD-001170,CUST-2264,01-06-2024,canada,SPORTS,Bluetooth Speaker,7,42.41,296.87,Shipped,Cash,N
ORD-014461,CUST-4584,08-06-2023,canada, clothing,Wireless Headphones,6,286.95,1721.7,cancelled,Cash,no
ORD-010495,CUST-6862,04-30-2022,USA, clothing,Coffee Table,3,199.8,599.4,DELIVERED,PayPal,FALSE
ORD-030119,CUST-6333,2022-01-30,U.K.,Home & Garden,Desk Lamp,9,275.57,2480.13,Shipped,Credit Card,True
ORD-011856,CUST-0884,"March 06, 2022",US,Sports ,Wireless Headphones,3,224.02,672.06,shipped,Bank Transfer,True
ORD-047184,CUST-5567,2022-06-24,australia,Electronics,Notebook Set,7,£28.05,196.35,Cancelled,PayPal,FALSE
ORD-006097,CUST-3138,08-08-2022,US,Sports,Bluetooth Speaker,4,288.58,1925.72,Pending,Cash,No
ORD-001769,CUST-6376,2023-01-07,United States,Books,Coffee Table,1,166.37,166.37,Pending,PayPal,1
ORD-033793,CUST-4982,2022-08-03,U.S.A,Sports,Wireless Headphones,9,£5.07,45.63,Pending,Cash,True
ORD-010220,CUST-0002,2022-10-09,germany,ELECTRONICS,Sunglasses,2,235.39,470.78,Cancelled,PayPal,yes
ORD-043398,CUST-0769,"May 12, 2023",US,SPORTS,Backpack,7,28.63,200.41,Pending,PayPal,no
ORD-039059,CUST-5631,2022-03-14,U.S.A, clothing,LED Strip Lights,3,216.29,648.87,Cancelled,PayPal,1
ORD-048011,CUST-6817,04-05-2024,CANADA,Home & Garden,USB Hub,8,£287.02,2296.16,DELIVERED,Cash,TRUE
ORD-001453,CUST-2702,24/05/2022,Canada,Sports,Monitor Stand,9,$268.02,2412.18,Shipped,PayPal,no
ORD-034855,CUST-3495,2022-03-22,AUS,Electronics,Travel Mug,2,120.75,241.5,Pending,Credit Card,yes
ORD-044451,CUST-2261,2022-03-21,United Kingdom,Clothing,Travel Mug,9,81.67,735.03,Cancelled,PayPal,Yes
ORD-027872,CUST-6506,02 Aug 2022,UK,books,Sunglasses,1,124.79,205.49,Shipped,Credit Card,N
ORD-021284,CUST-1726,02-23-2024,United States, clothing,Travel Mug,6,$59.74,358.44,Shipped,Cash,no
ORD-009943,CUST-7567,04-01-2023,Australia,home & garden,Python Programming Book,7,167.37,1171.59,shipped,Cash,No
ORD-041467,CUST-1851,2022-11-16,United States,Books,Coffee Table,2,$89.65,179.3,Delivered,PayPal,no
ORD-009093,CUST-1809,2022-01-27,DE,clothing ,Water Bottle,9,£133.87,1204.83,Pending,Bank Transfer,True
ORD-031024,CUST-2617,2023-07-29,,,Sunglasses,5,22.59,57.47,Delivered,Credit Card,0
ORD-046756,CUST-3516,05-12-2024,CANADA,Sports ,Office Chair,2,274.76,549.52,Delivered,Cash,N
ORD-049125,CUST-0673,"March 14, 2024",germany,Electronics,Travel Mug,-1,216.54,-216.54,Pending,Bank Transfer,1
ORD-011962,CUST-4565,06-10-2022,canada,home & garden,Travel Mug,1,232.7,232.7,delivered,Credit Card,Yes
ORD-002807,CUST-6199,2023-01-31,canada,Books,Bluetooth Speaker,3,£182.78,548.34,Delivered,Cash,False
ORD-002682,CUST-7247,"January 12, 2023",DE,Electronics,Coffee Table,3,£249.88,749.64,delivered,Credit Card,False
ORD-041755,CUST-1631,11/03/2023,United Kingdom,Books,Wireless Headphones,5,$83.25,416.25,delivered,Credit Card,True
ORD-012928,CUST-1480,2022-04-03,canada,Home & Garden,Mechanical Keyboard,6,£93.64,561.84,Shipped,Bank Transfer,True
ORD-023359,CUST-7301,04 Jan 2024,canada,Home & Garden,Python Programming Book,3,48.05,144.15,Cancelled,PayPal,Yes
ORD-019009,CUST-5559,"January 09, 2024",United Kingdom,Clothing,Yoga Mat,8,$118.2,945.6,cancelled,PayPal,FALSE
ORD-041456,CUST-3304,"October 13, 2023",U.K.,Clothing,Mechanical Keyboard,1,216.79,216.79,shipped,PayPal,0
ORD-027103,CUST-6083,11 Feb 2023,germany,BOOKS,Water Bottle,9,$244.09,2196.81,delivered,Credit Card,0
ORD-040646,CUST-4914,2022-04-01,U.K.,Sports,Yoga Mat,1,61.82,61.82,cancelled,PayPal,N
ORD-003315,CUST-6587,2024-05-05,U.K., clothing,Travel Mug,7,"$1,765.48",12358.36,shipped,PayPal,TRUE
ORD-023718,CUST-2023,2022-08-01,USA,electronics,Monitor Stand,3,199.08,597.24,DELIVERED,Credit Card,N
ORD-043949,CUST-3428,09 Jun 2024,Germany,electronics,Laptop Stand,6,£183.24,1099.44,pending,Cash,yes
ORD-016946,CUST-6385,2022-07-18,US,Home and Garden,Running Shoes,4,283.3,1133.2,cancelled,Bank Transfer,0
ORD-012883,CUST-1340,05-30-2023,USA,electronics,Yoga Mat,2,£206.35,412.7,shipped,PayPal,0
ORD-010564,CUST-5342,26/11/2022,AUS,Sports ,Python Programming Book,5,£255.01,1275.05,Cancelled,Bank Transfer,Yes
ORD-020979,CUST-2680,2022-02-01,USA,clothing ,Yoga Mat,8,149.18,1193.44,Shipped,Credit Card,1
ORD-008397,CUST-7910,2023-05-06,United States,ELECTRONICS,USB Hub,9,119.57,1076.13,Pending,Bank Transfer,False
ORD-023423,CUST-4055,08/02/2023,Canada,SPORTS,Travel Mug,9,$287.59,2588.31,pending,Bank Transfer,FALSE
ORD-028589,CUST-2353,08-08-2023,U.K.,Clothing,Bluetooth Speaker,4,$84.93,339.72,Cancelled,PayPal,True
ORD-042810,CUST-7280,18 Feb 2022,USA,Books,Python Programming Book,6,$87.77,350.34,pending,Credit Card,yes
ORD-020498,CUST-0238,02-27-2022,United States,SPORTS,Bluetooth Speaker,4,47.48,189.92,Pending,PayPal,FALSE
ORD-023085,CUST-6033,12-18-2023,UK,clothing ,Bluetooth Speaker,3,$8.43,25.29,delivered,Cash,1
ORD-047517,CUST-5360,16 Apr 2022,Germany,books,Notebook Set,5,253.96,1269.8,Pending,Bank Transfer,yes
ORD-026448,CUST-0328,14 Apr 2023,United Kingdom,Books,Travel Mug,9,177.3,1595.7,DELIVERED,Credit Card,N
ORD-009293,CUST-4014,2022-08-27,australia,Home and Garden,Running Shoes,7,£46.27,323.89,pending,PayPal,FALSE
ORD-015774,CUST-7693,22 Feb 2024,canada,Sports ,Travel Mug,8,177.14,1417.12,DELIVERED,Cash,no
ORD-000136,CUST-3287,2022-01-08,Canada, clothing,Resistance Bands,7,39.0,273.0,Cancelled,Credit Card,1
ORD-006078,CUST-4774,09-21-2023,U.K.,clothing ,Python Programming Book,2,52.62,105.24,Pending,Credit Card,False
ORD-024223,CUST-2682,2022-05-05,U.K., clothing,Python Programming Book,4,£57.92,231.68,cancelled,PayPal,Y
ORD-012653,CUST-6023,2022-05-08,United States,Home and Garden,Notebook Set,4,$218.24,872.96,Cancelled,Cash,Y
ORD-028790,CUST-0347,21/11/2023,U.K.,books,Backpack,3,265.91,797.73,shipped,Cash,TRUE
ORD-011997,CUST-5523,2022-07-22,USA,electronics,LED Strip Lights,2,$260.26,520.52,shipped,Credit Card,N
ORD-005857,CUST-1848,07-21-2023,US,Books,Notebook Set,4,£27.53,110.12,Delivered,Bank Transfer,yes
ORD-024337,CUST-4483,"May 27, 2022",U.S.A,Sports ,Travel Mug,4,111.66,446.64,pending,Cash,False
ORD-002945,CUST-6378,01/05/2024,UK,Electronics,Mechanical Keyboard,5,240.15,1200.75,Shipped,Credit Card,FALSE
ORD-029838,CUST-4989,11 Aug 2023,U.S.A,Sports,Backpack,1,203.46,203.46,cancelled,Credit Card,yes
ORD-022447,CUST-6279,19 Sep 2023,DE,electronics,Sunglasses,8,£9.91,79.28,delivered,Credit Card,TRUE
ORD-027945,CUST-4077,2022-09-25,United Kingdom,home & garden,Yoga Mat,7,216.09,1512.63,Delivered,PayPal,yes
ORD-036473,CUST-2718,03-24-2022,canada,SPORTS,Yoga Mat,4,298.32,1193.28,pending,PayPal,no
ORD-005466,CUST-3796,06/07/2022,australia,books,Bluetooth Speaker,1,53.7,53.7,delivered,PayPal,TRUE
ORD-033092,CUST-0411,14/01/2023,AUS,BOOKS,Yoga Mat,1,164.12,164.76,delivered,PayPal,1
ORD-010225,CUST-3711,"September 16, 2022",UK,electronics,Running Shoes,8,113.07,929.03,DELIVERED,Bank Transfer,FALSE
ORD-030890,CUST-2311,2023-12-26,US,SPORTS,Office Chair,6,214.64,1287.84,Cancelled,Cash,False
ORD-027471,CUST-2460,"September 17, 2023",Canada,BOOKS,Mechanical Keyboard,6,164.97,989.82,cancelled,Bank Transfer,yes
ORD-022697,CUST-6395,08/06/2023,canada,SPORTS,Python Programming Book,-4,261.8,-1047.2,Delivered,Bank Transfer,yes
ORD-015942,CUST-6859,30/12/2023,Germany,Sports,Bluetooth Speaker,7,221.37,1549.59,cancelled,Credit Card,Y
ORD-047380,CUST-6397,12-27-2023,CANADA,Electronics,Laptop Stand,1,33.27,33.27,pending,Bank Transfer,N
ORD-038003,CUST-5210,"May 20, 2023",Germany,Home and Garden,LED Strip Lights,2,"$1,926.97",3853.94,Shipped,Cash,Y
ORD-035731,CUST-1839,12-26-2022,germany,electronics,Sunglasses,6,"$1,972.74",11836.44,pending,Cash,FALSE
ORD-012434,CUST-0740,28/03/2024,canada,books,Water Bottle,3,193.24,579.72,DELIVERED,Cash,0
ORD-026623,CUST-1873,2023-11-03,U.S.A,books,Bluetooth Speaker,2,102.59,205.18,DELIVERED,Bank Transfer,0
ORD-003238,CUST-7744,05-03-2022,USA,Electronics,Travel Mug,9,$9.29,83.61,Cancelled,Credit Card,0
ORD-026636,CUST-4908,07 May 2023,Canada,Sports ,Running Shoes,5,$151.19,755.95,Delivered,Cash,FALSE
ORD-023493,CUST-1770,2023-08-22,US,SPORTS,USB Hub,8,£242.44,1939.52,Cancelled,Bank Transfer,no
ORD-049487,CUST-6925,14 Mar 2022,United States,Home and Garden,Yoga Mat,1,13.5,13.5,Cancelled,Credit Card,True
ORD-045854,CUST-4419,2022-10-20,germany,Home & Garden,Notebook Set,3,£212.94,638.82,shipped,Cash,FALSE
ORD-032301,,27/02/2023,,,Monitor Stand,5,,1363.65,Delivered,PayPal,yes
ORD-035684,CUST-3796,06-22-2023,germany,clothing ,Laptop Stand,6,77.68,466.08,shipped,Credit Card,TRUE
ORD-017712,CUST-3062,2022-06-10,UK,Home & Garden,Yoga Mat,2,124.62,249.24,Pending,Credit Card,False
ORD-037274,CUST-6255,2024-01-04,DE,clothing ,Mechanical Keyboard,6,43.66,261.96,DELIVERED,Cash,Y
ORD-043311,CUST-5444,17/03/2023,AUS,Sports,Python Programming Book,9,43.91,395.19,Pending,PayPal,No
ORD-013713,CUST-4252,26 Sep 2022,Germany,Clothing,Running Shoes,3,"$1,023.76",3071.28,Pending,PayPal,N
ORD-014575,CUST-2773,2024-04-24,Canada,Home and Garden,Yoga Mat,2,262.21,524.42,cancelled,Credit Card,N
ORD-016748,CUST-1485,"May 17, 2023",US, clothing,Travel Mug,4,171.25,586.56,Delivered,Credit Card,N
ORD-036641,CUST-5754,"March 18, 2024",USA,Books,Bluetooth Speaker,7,190.95,1541.98,Delivered,PayPal,No
ORD-018914,CUST-3419,"May 19, 2022",US,clothing ,Phone Case,6,90.69,544.14,Delivered,PayPal,False
ORD-015106,CUST-0824,2024-03-09,United Kingdom,Sports ,Desk Lamp,1,83.83,83.83,Shipped,Credit Card,False
ORD-024523,CUST-4649,"January 23, 2022",U.S.A,Home & Garden,Python Programming Book,1,274.66,274.66,DELIVERED,Credit Card,Yes
ORD-023566,CUST-3327,2022-09-07,germany,SPORTS,USB Hub,8,£66.84,534.72,cancelled,Cash,1
ORD-023034,CUST-4038,27/10/2022,canada,Clothing,USB Hub,4,$33.92,135.68,Shipped,Bank Transfer,0
ORD-014411,CUST-1033,2022-02-19,DE,books,LED Strip Lights,6,£89.06,534.36,Delivered,Credit Card,No
ORD-026848,CUST-6503,14 Mar 2023,australia,clothing ,Python Programming Book,8,287.59,2300.72,pending,Bank Transfer,Y
ORD-045387,CUST-3333,17 Dec 2023,CANADA,Home & Garden,Backpack,4,220.41,881.64,DELIVERED,PayPal,False
ORD-034514,CUST-4638,24/01/2024,Germany,SPORTS,Notebook Set,9,"$1,109.27",9983.43,Shipped,Cash,no
ORD-017462,CUST-7530,27 May 2022,AUS,clothing ,Resistance Bands,6,$129.69,778.14,Cancelled,Credit Card,1
ORD-032591,CUST-1842,"August 17, 2023",australia, clothing,Backpack,1,276.49,276.49,Cancelled,Credit Card,0
ORD-037340,CUST-4156,2023-01-04,U.S.A,ELECTRONICS,Monitor Stand,9,"$1,398.06",12582.54,DELIVERED,Cash,False
ORD-043687,CUST-1132,25 Jun 2023,CANADA,Electronics,Monitor Stand,1,75.25,75.25,shipped,Credit Card,True
ORD-012019,CUST-2980,21/05/2022,U.K.,Sports ,Laptop Stand,3,$10.68,37.41,Cancelled,PayPal,0
ORD-033118,CUST-0878,2024-01-07,DE,Sports,Wireless Headphones,7,55.37,387.59,Shipped,Bank Transfer,True
ORD-022242,CUST-1230,2022-02-08,canada,Home and Garden,Wireless Headphones,1,"$1,240.78",1240.78,pending,Cash,Y
ORD-012686,CUST-0729,21/09/2022,canada,Home and Garden,Office Chair,8,283.61,2268.88,cancelled,Bank Transfer,yes
ORD-006062,CUST-7514,24/05/2022,Germany,books,USB Hub,6,£191.74,1150.44,Shipped,Credit Card,N
ORD-011400,CUST-6446,2023-08-16,Germany,Books,USB Hub,9,48.69,438.21,Delivered,Credit Card,Yes
ORD-021345,CUST-0821,2022-11-06,U.S.A,Home & Garden,Laptop Stand,5,$36.77,183.85,DELIVERED,Bank Transfer,Y
ORD-012114,CUST-7210,07-30-2022,United Kingdom,home & garden,Office Chair,5,42.7,213.5,cancelled,Cash,True
ORD-011424,CUST-2361,2024-02-03,USA,Electronics,Office Chair,2,215.86,431.72,shipped,PayPal,FALSE
ORD-021704,CUST-3756,"August 11, 2022",U.K.,Home and Garden,Monitor Stand,9,56.82,511.38,DELIVERED,Cash,Yes
ORD-046868,CUST-0419,2023-07-07,UK,Clothing,Phone Case,2,113.18,226.36,shipped,Cash,No
ORD-018535,CUST-0908,2024-03-08,Canada,clothing ,Notebook Set,5,"$1,236.89",6184.45,Delivered,PayPal,True
ORD-043884,CUST-2042,2023-08-22,Germany,BOOKS,Travel Mug,7,196.29,1374.03,cancelled,Cash,1
ORD-042984,CUST-3771,2022-11-06,US,Books,Sunglasses,1,204.04,204.04,DELIVERED,Credit Card,1
ORD-028522,CUST-0272,"June 13, 2023",United States,BOOKS,USB Hub,6,234.04,1404.24,Shipped,Cash,True
ORD-049333,CUST-5437,2024-05-11,Australia,BOOKS,Bluetooth Speaker,6,"$1,119.13",11204.13,delivered,Cash,No
ORD-034165,CUST-0855,"March 21, 2022",U.K.,Books,Resistance Bands,3,£133.69,401.07,Pending,Credit Card,1
ORD-038435,CUST-6690,2023-01-11,australia,Sports ,Mechanical Keyboard,3,289.88,869.64,cancelled,PayPal,False
ORD-011487,CUST-2624,18/06/2023,USA,BOOKS,Running Shoes,1,$177.08,177.08,Shipped,Cash,FALSE
ORD-005888,CUST-0254,02-11-2023,AUS,Electronics,Laptop Stand,4,260.0,1040.0,pending,Cash,False
ORD-017918,CUST-6109,08-29-2022,DE,Clothing,Resistance Bands,3,257.83,773.49,DELIVERED,PayPal,True
ORD-001518,CUST-0764,01-14-2022,United States,ELECTRONICS,Coffee Table,4,35.18,140.72,Pending,PayPal,True
ORD-010298,CUST-7574,10 Nov 2022,Germany,Home and Garden,Backpack,4,166.77,667.08,pending,Cash,No
ORD-011972,CUST-4919,05 Apr 2022,Germany,ELECTRONICS,Backpack,7,$58.18,407.26,DELIVERED,Cash,True
ORD-014539,CUST-7477,31 Jan 2023,Australia,clothing ,Water Bottle,4,215.04,860.16,cancelled,PayPal,Yes
ORD-030054,CUST-3317,09/05/2022,Australia,Home and Garden,Desk Lamp,6,189.95,1139.7,delivered,Cash,yes
ORD-007178,CUST-2165,14 Mar 2023,CANADA,Sports,LED Strip Lights,9,$229.22,2062.98,DELIVERED,Bank Transfer,No
ORD-002381,CUST-0843,01 Oct 2022,australia,Sports ,Coffee Table,9,145.22,1306.98,delivered,Cash,False
ORD-001237,CUST-4889,2023-09-08,Germany,BOOKS,Monitor Stand,8,57.29,458.32,DELIVERED,Cash,1
ORD-036106,CUST-0907,12-20-2023,U.K.,electronics,Sunglasses,8,£11.03,88.24,Cancelled,PayPal,False
ORD-034098,CUST-1169,03-27-2024,UK,Home and Garden,Desk Lamp,5,198.48,992.4,DELIVERED,Bank Transfer,False
ORD-044612,CUST-4959,2024-03-05,United States,books,Running Shoes,7,10.9,76.3,shipped,Credit Card,No
ORD-028106,CUST-2227,2023-10-25,US,ELECTRONICS,Monitor Stand,5,82.25,411.25,Pending,Cash,False
ORD-041712,CUST-2580,08-29-2022,United Kingdom,Books,Running Shoes,2,184.79,369.58,pending,PayPal,TRUE
ORD-040752,CUST-7523,2024-01-31,Germany,SPORTS,Water Bottle,4,£131.08,524.32,delivered,Cash,yes
ORD-008797,CUST-3106,2023-12-14,US,BOOKS,Water Bottle,8,£255.78,2046.24,shipped,Bank Transfer,Y
ORD-028726,CUST-5307,04/08/2023,US,Sports,Phone Case,4,$179.96,719.84,Pending,PayPal,FALSE
ORD-000572,CUST-6073,"October 25, 2023",AUS,ELECTRONICS,Monitor Stand,1,44.44,44.44,DELIVERED,Bank Transfer,TRUE
ORD-005405,CUST-5742,2022-12-16,UK,books,Python Programming Book,9,£258.2,2323.8,Shipped,Credit Card,No
ORD-007766,CUST-3366,"September 29, 2022",germany,home & garden,Running Shoes,9,34.78,313.02,delivered,Bank Transfer,True
ORD-049047,CUST-3464,06-12-2024,CANADA,Electronics,Travel Mug,6,123.32,474.17,delivered,Credit Card,No
ORD-009134,CUST-3997,2022-03-11,Australia,Sports,Travel Mug,7,$84.0,588.0,Delivered,PayPal,N
ORD-048015,CUST-7357,05-17-2024,CANADA,Home and Garden,Mechanical Keyboard,2,275.9,551.8,Shipped,Bank Transfer,no
ORD-023363,CUST-3822,10-27-2022,Canada,Clothing,Bluetooth Speaker,5,137.79,688.95,pending,PayPal,FALSE
ORD-036065,CUST-7338,2023-03-26,Canada,Books,Monitor Stand,9,72.56,653.04,Cancelled,Cash,TRUE
ORD-013218,CUST-7031,2023-01-30,AUS,Home and Garden,Laptop Stand,4,249.35,997.4,Delivered,PayPal,FALSE
ORD-025462,CUST-7356,23/12/2022,Australia,electronics,Bluetooth Speaker,3,33.73,101.19,cancelled,Credit Card,N
ORD-023974,CUST-4077,2023-12-25,AUS,Clothing,USB Hub,4,$261.86,1047.44,pending,Credit Card,no
ORD-039232,CUST-0323,2023-07-14,United Kingdom,books,Wireless Headphones,4,115.09,583.8,pending,Bank Transfer,0
ORD-024454,CUST-3183,"January 30, 2023",Australia,BOOKS,Backpack,0,"$1,340.68",0.0,shipped,Credit Card,FALSE
ORD-041996,CUST-2690,"January 01, 2024",USA,electronics,Wireless Headphones,9,£119.48,1075.32,shipped,Cash,0
ORD-048865,CUST-6180,2023-08-15,USA,BOOKS,Bluetooth Speaker,3,$31.29,93.87,pending,Credit Card,True
ORD-037513,CUST-4475,"January 06, 2023",Germany, clothing,Bluetooth Speaker,5,206.09,1030.45,DELIVERED,Credit Card,N
ORD-030876,,2024-05-10,,,Sunglasses,5,,320.1,DELIVERED,Credit Card,TRUE
ORD-032325,CUST-3690,13 May 2022,United States,BOOKS,Laptop Stand,8,256.79,2054.32,Shipped,Bank Transfer,False
ORD-022978,CUST-3855,10/08/2023,DE, clothing,Travel Mug,2,269.03,538.06,delivered,Credit Card,yes
ORD-030472,CUST-2868,2024-04-04,United States,Electronics,Travel Mug,3,£184.7,554.1,DELIVERED,Cash,TRUE
ORD-003459,CUST-4006,01-11-2022,germany,home & garden,Mechanical Keyboard,5,138.42,692.1,cancelled,Credit Card,N
ORD-003725,CUST-0506,10/09/2023,Germany,Sports ,Desk Lamp,5,38.76,193.8,delivered,Credit Card,False
ORD-026135,CUST-5456,10-09-2023,UK,Electronics,Phone Case,2,"$1,696.49",3392.98,Pending,Credit Card,0
ORD-000026,CUST-4598,2023-11-03,CANADA,Books,USB Hub,7,"$1,783.57",12484.99,shipped,Credit Card,True
ORD-042808,CUST-0456,19 Nov 2023,AUS,BOOKS,Office Chair,8,230.71,1845.68,cancelled,Cash,Yes
ORD-043612,CUST-0852,01-28-2022,UK,ELECTRONICS,LED Strip Lights,3,£268.26,804.78,DELIVERED,PayPal,Yes
ORD-022829,CUST-6998,19/02/2022,CANADA,Electronics,Desk Lamp,8,27.63,221.04,Shipped,Bank Transfer,False
ORD-021735,CUST-6085,08-04-2022,U.K.,Home & Garden,Laptop Stand,4,£143.99,575.96,pending,PayPal,Yes
ORD-018383,CUST-0079,06-18-2022,germany,home & garden,Resistance Bands,5,$15.67,78.35,Cancelled,Cash,TRUE
ORD-024219,CUST-4003,01/07/2022,United Kingdom,Sports,Desk Lamp,5,56.06,280.3,DELIVERED,Cash,No
ORD-001366,CUST-1621,2024-01-18,canada,Clothing,Mechanical Keyboard,7,£10.56,73.92,pending,Bank Transfer,Yes
ORD-023808,CUST-3336,2022-02-11,US,Home & Garden,Phone Case,5,$184.02,920.1,Delivered,PayPal,N
ORD-016583,CUST-5061,2023-05-11,Canada,Sports ,Bluetooth Speaker,7,55.17,386.19,shipped,Credit Card,Y
ORD-048887,CUST-3351,2023-05-02,CANADA,electronics,Office Chair,8,152.6,1220.8,Delivered,Credit Card,no
ORD-003205,CUST-2031,02-06-2024,australia,Electronics,Desk Lamp,8,£13.3,106.4,cancelled,Credit Card,False
ORD-042341,CUST-4222,02-27-2023,United States,clothing ,Phone Case,4,109.25,437.0,Pending,Bank Transfer,TRUE
ORD-037114,CUST-2392,2023-05-11,U.S.A,Books,Sunglasses,6,38.69,232.14,Delivered,Bank Transfer,yes
ORD-042663,CUST-1303,2023-01-14,United States,,Running Shoes,8,£28.65,229.2,Delivered,Credit Card,No
ORD-004443,CUST-5694,10/03/2024,United Kingdom,Sports,Water Bottle,2,$60.35,120.7,cancelled,PayPal,False
ORD-014095,CUST-3767,01-23-2023,australia,SPORTS,Sunglasses,4,"$1,399.32",5597.28,shipped,Cash,no
ORD-045921,CUST-7505,"March 14, 2022",Germany,Home & Garden,Office Chair,1,"$1,676.78",964.93,Pending,PayPal,0
ORD-036159,CUST-1332,10/04/2022,US,clothing ,Laptop Stand,2,106.32,212.64,Shipped,Credit Card,1
ORD-042893,CUST-0939,23/02/2023,United Kingdom,Electronics,Office Chair,9,173.92,1565.28,Pending,Bank Transfer,True
ORD-029466,CUST-2744,11-06-2022,Germany,Electronics,Desk Lamp,4,268.43,1073.72,cancelled,Bank Transfer,no
ORD-046138,CUST-4558,17/05/2022,USA,home & garden,Sunglasses,6,201.66,1209.96,cancelled,Credit Card,TRUE
ORD-015238,CUST-6968,2024-01-19,US,ELECTRONICS,Phone Case,3,186.88,560.64,delivered,Cash,Y
ORD-013347,CUST-6919,24 Jan 2023,canada,Electronics,Coffee Table,3,92.67,278.01,Pending,Credit Card,No
ORD-019351,CUST-1897,09-14-2022,AUS,Sports ,Mechanical Keyboard,1,237.86,237.86,delivered,Cash,True
ORD-014392,CUST-6414,24/07/2022,AUS,BOOKS,Laptop Stand,7,92.06,644.42,Delivered,PayPal,False
ORD-002066,CUST-4017,2022-08-01,canada,ELECTRONICS,Laptop Stand,6,146.3,877.8,Delivered,Credit Card,No
ORD-044174,CUST-3435,15 Jul 2023,Germany,Sports,Wireless Headphones,7,257.91,1805.37,shipped,Bank Transfer,N
ORD-013679,CUST-4258,03/09/2022,USA,ELECTRONICS,Python Programming Book,1,47.46,47.46,delivered,Bank Transfer,TRUE
ORD-025490,CUST-6224,21/02/2022,UK,Sports ,USB Hub,8,204.83,1638.64,DELIVERED,Bank Transfer,True
ORD-001859,CUST-7924,12-03-2022,canada,electronics,LED Strip Lights,9,297.34,2676.06,Pending,Credit Card,False
ORD-005062,CUST-7045,01-31-2022,UK,clothing ,Travel Mug,6,147.06,882.36,DELIVERED,Credit Card,Yes
ORD-043915,CUST-6242,02-06-2022,U.K., clothing,Monitor Stand,8,137.66,1101.28,Pending,Credit Card,no
ORD-033633,CUST-7444,14 Sep 2022,DE,home & garden,Monitor Stand,1,232.78,232.78,delivered,Cash,0
ORD-018244,CUST-2841,2022-12-13,UK,clothing ,Phone Case,9,112.37,1011.33,pending,Credit Card,0
